episode,reward,moving_avg_100,epsilon,loss,steps,intrinsic_sum,shaping_sum,icm_loss
199,-50.5186590429814,-99.83813516755305,0.6059800000000036,1.3044585950672627,163,1.7592457562568597,0.0,0.16843662392348052
200,-72.63947227267755,-98.09021375187176,0.6040000000000036,1.232289599649834,129,2.218273030826822,0.0,0.19688619650674588
201,-89.51641768891639,-97.96120631795799,0.6020200000000037,1.174589207129819,112,2.5394124678568915,0.0,0.1743251910167081
202,-28.542299028053904,-96.63358090724664,0.6000400000000037,1.1117142018149881,136,1.9868704351538327,0.0,0.15972605632508502
203,-83.63152738857616,-97.25526897740774,0.5980600000000037,1.107223616196559,104,2.798862971510971,0.0,0.1596381884927933
204,-89.69684047539502,-94.54434465171391,0.5960800000000037,1.228561230327772,94,1.705947937691235,0.0,0.17902478251768195
205,-57.13265243959749,-94.3679306355112,0.5941000000000037,1.2775802652041117,120,2.530110055638943,0.0,0.19752987350026766
206,-121.37120433508704,-94.91105062368322,0.5921200000000038,1.083152293562889,199,2.110044764704071,0.0,0.1688858985900879
207,-64.15405927255684,-94.32485930437706,0.5901400000000038,1.5013006648112988,118,1.8376312612963375,0.0,0.18996827073138337
208,-175.4735299177146,-94.30528537181516,0.5881600000000038,0.9516424440048836,147,7.300915353596793,0.0,0.1724008452650663
209,-24.881928081726414,-92.72890162022817,0.5861800000000038,1.243762384240444,104,4.391450267925393,0.0,0.18526182524286783
210,-261.82081839331084,-94.82496565117931,0.5842000000000038,1.3506911745730867,187,3.685057284354116,0.0,0.18270992669970432
211,-29.894822547627015,-94.25441835157513,0.5822200000000038,1.143815799696105,142,4.767357410484692,0.0,0.1824441779937063
212,-27.83676530646376,-93.79405236849749,0.5802400000000039,1.2986888990682715,133,2.697217351553263,0.0,0.17930615035926595
213,-14.356300442672193,-93.68231097635888,0.5782600000000039,1.1156289423665693,127,2.039204324304592,0.0,0.17711730061038847
214,-78.02810056865368,-94.00301749820997,0.5762800000000039,1.4169035125523806,126,2.611451279371977,0.0,0.16086357971653342
215,76.17186070066985,-92.69797196894285,0.5743000000000039,1.3739933660030366,1000,154.739230414154,0.0,0.1905379246622324
216,-80.9475872962878,-92.2607802258152,0.5723200000000039,1.4541396166269596,104,1.6896425095328595,0.0,0.2011707857824289
217,-31.43070839347675,-89.47811907075602,0.570340000000004,1.1408702722617559,141,1.677439347258769,0.0,0.18147204837628772
218,142.67165008955317,-86.85468366189869,0.568360000000004,1.2968809952139855,1000,152.37934368965216,0.0,0.20459592819213868
219,-53.168880557412606,-85.97470020243146,0.566380000000004,1.405612210164199,146,2.562002526552533,0.0,0.23681505709081083
220,-32.284144341677575,-84.81983720270631,0.564400000000004,1.1106872129440308,103,2.721721219466417,0.0,0.22373395442962646
221,-53.99650428165261,-84.15413648115732,0.562420000000004,1.5674729180335998,99,1.4294962452840991,0.0,0.21332852095365523
222,-69.28279113593928,-83.40122326795037,0.560440000000004,1.3388675980745477,189,2.1491366854461376,0.0,0.21866980274306966
223,-36.65697191278197,-82.12033367212882,0.5584600000000041,1.4877766552381217,128,2.6268787564185914,0.0,0.22366642393171787
